"id","company_name","position","job_description","key_skills","industries"
81830521,"KODE","Middle/Senior Python Developer","<html><body><p><em>Привет!</em></p> <p><em>Рады сообщить, что наша компания снова расширяется, и мы приглашаем к сотрудничеству бэкендеров с инженерным и абстрактным мышлением для решения задач разной степени сложности.</em></p> <p><em>Немного о нас: KODE разрабатывает цифровые продукты (mobile, web, backend, IoT, Conversation Design &amp; etc.) с 2013 года, занимая на сегодняшний день <strong>1-е место рейтинга Рунета 2022</strong> <strong>года (в категории мобильных приложений и дизайна).</strong> В нашей команде работает более 300 профессионалов своего дела по всей России и РБ, каждый день делая жизнь пользователя, бизнеса и государства лучше, проще, удобнее.</em></p> <p> </p> <p><em>Сейчас мы в поисках Backend-разработчиков в команду для проектирования, разработки и развития финансовых, аналитических и веб сервисов.</em></p> <p>В нашем Backend-отделе уже более 30-ти талантливых разработчиков, работающих на 3-х ЯП: Python, Java и Golang. Тем самым у нас есть возможность работать на различных по сферам и уровню сложности проектах максимально эффективно, а также развивать разработчиков и направление.</p> <p> </p> <p><strong>Немного о задачах, которые мы решаем: </strong>мы проектируем сложные системы с чистого листа, сопровождаем и документируем архитектурные решения по проектам, покрываем свой код тестами и всегда проводим codereview. Все поступающие таски декомпозируем и оцениваем, для реализации лучших проектных решений много взаимодействуем с проектной командой: QA, Frontend, DevOps, Analyst, PM &amp; etc.</p> <p> </p> <p><strong>Стек продукта:</strong></p> <ul> <li>Python: asyncio, aiohttp, fastAPI</li> <li>Postgres</li> <li>MongoDB</li> <li>Clickhouse</li> <li>Redis</li> <li>RabbitMQ</li> <li>ELK</li> <li>Docker, docker-compose, docker-swarm</li> <li>Nginx</li> <li>Grafana</li> <li>Prometheus</li> <li>GitlabCI</li> <li>Sentry</li> <li>Swagger/OpenAPI</li> </ul> <p> </p> <p><strong>Чем предстоит заниматься:</strong></p> <p>— Декомпозировать, планировать и оценивать задачи;</p> <p>— Участвовать в проектировании систем с чистого листа;</p> <p>— Проектировать архитектуру веб-сервисов и REST API;</p> <p>— Интегрироваться с различными системами (GDS, банкинг, ритейл, биллинг и т.д.);</p> <p>— Покрывать свой код тестами;</p> <p>— Самостоятельно сопровождать и документировать проекты;</p> <p>— Плотно взаимодействовать с участниками проектной команды;</p> <p>— Изучать новые технологии и инструменты;</p> <p>— Участвовать во внутренних митапах и хакатонах.</p> <p> </p> <p><strong>Что мы ждём от тебя?</strong></p> <p>— Опыт коммерческой разработки от 2х лет;</p> <p>— Опыт разработки асинхронных приложений;</p> <p>— Навык работы как самостоятельно, так и в команде;</p> <p>— Системно-инженерный подход к решению задач.</p> <p> </p> <p><strong>Будет плюсом:</strong></p> <ul> <li> <p>Знание: Go;</p> </li> <li> <p>Опыт оптимизации производительности серверных приложений;</p> </li> <li> <p>Примеры кода в открытых репозиториях/участие в opensource проектах.</p> </li> </ul> <p> </p> <p><strong>Что мы можем предложить:</strong></p> <ul> <li> <p>Гибкие процессы, лояльный и адекватный менеджмент;</p> </li> <li> <p>Отсутствие бюрократии и тотального контроля: мы не логируем экраны и очень лайтово трекаем рабочее время из Jira;</p> </li> <li> <p>Гибкое начало рабочего дня;</p> </li> <li> <p>Удалённый формат работы из вашей текущей локации или возможность работать из офисов в Калининграде, Питере, Бресте или Будве; </p> </li> <li> <p>Прозрачность в коммуникациях, задачах, планах развития;</p> </li> <li> <p>Регулярную индексацию заработной платы;</p> </li> <li> <p>Саппорт и поддержку инициатив и при этом уважение к желанию разработчика просто кодить;</p> </li> <li> <p>Технологизации (выделенное рабочее время специально под развитие) и возможность влиять на проекты;</p> </li> <li> <p>ДМС (+ стоматология, ветеринария, страхование для зарубежных поездок, скорая помощь).</p> </li> </ul> <p> </p> <p><strong>Немного о том, что обычно сразу также вызывает вопросы к вакансиям:</strong></p> <ul> <li>Ревью резюме делает тимлид команды Backend;</li> <li>Проектов много, определяем подходящий исходя из опыта и пожеланий соискателя и производственной необходимости, иногда ротируемся;</li> <li>Этапов интервью обычно два (1й с представителем разработки, 2й с СТО), но иногда укладываемся в один;</li> <li>Удалённый формат работы или возможность работать из офисов в Калининграде, Питере, Бресте или Будве;</li> <li>Испытательный срок есть и обычно он длится 2-3 месяца, Performance Review каждые 4-6 месяцев;</li> <li>Финансовое вознаграждение в рынке и обсуждается индивидуально с каждым;</li> <li>Еще для тех, кому это близко, у нас есть целая куча развлекательных и профессиональных ивентов, выездные корпоративы в России и Европе, своя рок-группа и много чего еще, чем можно отвлечься и разгрузить голову.</li> </ul> <p><strong>Будем рады знакомству и сотрудничеству!</strong></p></body></html>","Python; MongoDB; Redis; PostgreSQL; aiohttp; Swagger; ClickHouse; RabbitMQ; asyncio; ","7.540; "
30548119,"МедиаСофт","Middle / Senior Python/Go developer","<html><body><p>Привет, мы —<strong> MediaSoft.team!</strong></p> <p>Мы разрабатываем сложные веб-системы, бэкенды, мобильные приложения и highload-проекты для бизнеса с 2014 года. У нас в команде 250+ разработчиков по направлениям backend, frontend, mobile, qa и аналитика. Наши офисы находятся в Ульяновске, Санкт-Петербурге, Самаре, Москве, Ростове-на-Дону (FIRECODE) и Пензе (ZenCode).</p> <p><strong>У нас точно хватит задач, которые покажутся тебе интересными. А в коллективе точно найдутся эксперты, которые знают больше. Мы предоставим тебе возможность развиваться в той области и писать на тех языках, которые тебе нравятся.</strong></p> <p>Чтобы было понятнее, какие задачи решаются нашей командой, на сайте mediasoft.team есть кейсы с Хабра.</p> <p><strong>Мы уверены</strong>, что ты каждый день работаешь с ООП, принципами SOLID, паттернами проектирования, Python 2.7/3+ или Go, SQL и системами контроля версий</p> <p><strong>Здорово, если ты знаешь:</strong></p> <ul> <li>Django, Flask, Tornado, Celery, Django Rest Framework, RabbitMQ, Redis, PostgreSQL, Docker, unittest, doctest, mock;</li> <li>Любой другой язык программирования;</li> <li>Как разбираться в чужом коде и вносить в него изменения, работать с легаси;</li> <li>Английский язык.</li> </ul> <p><strong>И еще лучше</strong>, если ты можешь и хочешь участвовать в выстраивании процессов, проводить Code Review и быть наставником.</p> <p><strong>Само собой, </strong>у нас белая зарплата, есть больничные и отпуска, мощная техника на рабочем месте с необходимыми характеристиками. В общем, все как положено.</p> <p><strong>От нас:</strong></p> <ul> <li> <p><em>Аккредитованная it-компания.</em></p> </li> <li> <p><em>Гибкий график</em> — учитываем режим сов, жаворонков, интровертов и социофобов.</p> </li> <li> <p><em>Пересмотр зарплаты</em> несколько раз в год.</p> </li> <li> <p><em>Мерч</em> — одеваем с ног до головы в корпоративную одежду и дарим подарки детям сотрудников к Новому году.</p> </li> <li> <p>Комфортная рабочая среда:</p> </li> </ul> <ul> <li> <p>Грамотно руководим: <em>наши руководители</em> прошли путь в компании от разработчиков до управленцев — они знают, как построить эффективные и удобные рабочие процессы.</p> </li> <li> <p>Обучаем команду: проводим лекции и мастер-классы <em>на собственной образовательной площадке</em> — Академия разработки MediaSoft; поддерживаем <em>библиотеку с технической литературой</em>.</p> </li> <li> <p>Любим хорошо отдохнуть: громко шумим два раза в год на наших корпоративах и регулярно собираемся вместе в офисе, на турбазе или в баре.</p> </li> <li> <p><em>Открыты</em> к идеям, предложениям и творческим порывам.</p> </li> </ul> <p>Мы рады тем, кто разделяет наши ценности и хочет стать частью команды.<br/><strong>Давайте работать вместе!</strong></p></body></html>","Python; Django Framework; Flask Framework; Git; ООП; ","7.540; 7.539; "
83268235,"Университет ИТМО","Python middle backend developer","<html><body><p>Мы команда НЦКР университета ИТМО, которая решает задачи в области машинного обучения и занимается разработкой наукоемкого ПО. Одной из разработок является SMILE – Low-Code платформа для разработки моделей машинного обучения, развивающаяся уже более 2-х лет. SMILE представляет из себя веб-приложение, основанное на двудольном графе, позволяющее анализировать данные или создавать и обучать модели машинного обучения при помощи манипуляций над узлами графа. Оно включает в себя синхронные и асинхронные веб-сервера, стек методов для работы в области машинного обучения, распределенные очереди задач для обеспечения тяжелых процессов, а другие современные технологии.</p> <p>Сейчас мы стремимся к повышению стабильности и «удобности» приложения, поэтому мы ищем заинтересованного специалиста для решения разнообразных серверных задач.</p> <p><strong>Обязанности:</strong></p> <ul> <li>писать код (PEP 8);</li> <li>разрабатывать No-Code систему для решения задач в области машинного обучения;</li> <li>работать с Django (DRF) + FastAPI;</li> <li>участвовать в проектировании архитектуры модулей платформы и микросервисов;</li> <li>проектировать сущности в бд с их последующей оптимизацией;</li> <li>писать юнит тесты для разрабатываемого кода и документировать свой код.</li> </ul> <p><strong>Требования:</strong></p> <ul> <li>высшее или средне-специальное образование;</li> <li>Python 3.9+ (особенности + типизация);</li> <li>опыт работы с Django + DRF, и MVC в целом;</li> <li>опыт работы с асинхронным (конкурентным) программированием + асинхронные сервера;</li> <li>опыт многопоточного программирования + Channels;</li> <li>ООП – от трех слонов + solid;</li> <li>SQL (опыт проектирования будет плюсом), ORM;</li> <li>основы git (понимание принципов);</li> <li>unittests (умение составлять и писать).</li> </ul> <p><em>Будет плюсом:</em></p> <ul> <li>опыт работы со Swagger;</li> <li>опыт коммерческой разработки долгоживущих приложений. Мягкое обновление бд и накат версий;</li> <li>теория графов;</li> <li>основы машинного обучения;</li> <li>опыт работы с Docker (разворачивание приложений).</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>работа в дружной профессиональной команде;</li> <li>постоянное развитие: бесплатные курсы иностранных языков, возможность непрерывного повышения квалификации (семинары, стажировки и оплачиваемые тренинги);</li> <li>оказание психологической поддержки сотрудникам: консультации психолога, коуч-сессии, релакс и медитативные сеансы;</li> <li>работа в историческом центре Санкт-Петербурга;</li> <li>возможность бесплатного обучения в магистратуре для сотрудников ИТМО более чем по 76 программам;</li> <li>ежегодный оплачиваемый отпуск;</li> <li>полис ДМС после определенного срока работы;</li> <li>социальный пакет: официальное трудоустройство, отдых в корпоративном загородном оздоровительном центре, мероприятия для сотрудников и их детей и др.</li> </ul></body></html>","Django; fastAPI; Python; ","36.403; 39.442; 39.441; "
83256342,"Объединение когнитивных ассоциативных систем","Middle Backend Developer (Python)","<html><body><strong>Обязанности:</strong> <ul> <li>поддержка проектов: дебаг, написание юнит-тестов, обновление кодовой базы;</li> <li>прикатывание фичей по запросам project-менеджеров;</li> <li>настройка ci/cd;</li> <li>интеграция с инфраструктурными обвязками (трейсинг, метрики).</li> </ul> <strong>Требования:</strong> <ul> <li>уверенное владение python (2+ лет разработки без учета практики/лабораторных/курсов);</li> <li>хорошее понимание принципов работы docker, опыт работы с ним;</li> <li>крайне желателен опыт работы в линуксе;</li> <li>желателен опыт написания сервисов: flask, aiohttp, django.</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>понимание как минимум реляционных баз данных, написание запросов, желательно профилирование;</li> <li>опыт работы с kubernetes или понимание концепции оркестрации приложений.</li> </ul> <strong>Условия:</strong> <ul> <li>Официальное трудоустройство;</li> <li>Достойный уровень заработной платы (по результатам собеседования);</li> <li>Офис в центре города со всем необходимым для комфортной работы, <strong>удалённый формат работы не рассматриваем</strong>;</li> <li>Корпоративное обучение и постоянное профессиональное развитие;</li> <li>Льготы, предоставляемые правительством РФ специалистам IT-компаний.</li> </ul></body></html>","Python; Docker; Linux; Базы данных; kubernetes; ",""
83111537,"Global Ports Management","Middle developer Python","<html><body><p><strong>Группа Global Ports </strong>– ведущий оператор морских терминалов, не имеющий аналогов на российском рынке. Объединяет портовые комплексы, специализирующиеся на перевалке различных грузов, и является лидером по контейнерным мощностям и грузообороту в России. Global Ports управляет сетью из пяти высокотехнологичных морских терминалов в России и двух в Финляндии, а также логистическим комплексом под Санкт-Петербургом.<br/><br/>В нашу команду требуется <strong>Разработчик Python</strong></p> <p><strong>ЗАДАЧИ:</strong></p> <p>Участие в проектировании и разработка учетно-управляющей информационной системы крупной логистической компании</p> <p>Проект: создание системы управления исполнением заказов на перевозку грузов компании Трансконтейнер, крупнейшего в РФ собственника парка подвижного состава (вагонов) и крупнотоннажных контейнеров<br/><br/>Система предназначена для мониторинга текущего состояния заказов на всех этапах их обработки от создания до завершения расчетов за перевозку. Система формирует план работ по исполнению следующего этапа обработки, предупреждает об отклонениях от плана и рисках неисполнения</p> <p><strong>ОПЫТ И ПРОФЕССИОНАЛЬНЫЕ НАВЫКИ:</strong></p> <ul> <li>Python 3.9+ более 3 лет</li> <li>REST API</li> <li>Web Service API</li> <li>SQL</li> <li>Опыт коммерческой разработки от 3 лет - обязателен.</li> </ul> <p><strong>БУДЕТ ПЛЮСОМ:</strong></p> <ul> <li>опыт использования Flask, Zeep, Pika</li> </ul> <p><strong>УСЛОВИЯ:</strong></p> <ul> <li>Работу в международной компании-лидере отрасли транспортной логистике</li> <li>Возможность профессионального роста и влияния на технологические решения</li> <li>Официальное трудоустройство</li> <li>Стабильный и прозрачный доход, квартальные и годовые премии</li> <li>Удаленный формат работы, пятидневная рабочая неделя</li> <li>Забота о здоровье сотрудников: программа ДМС, включая стоматологию, программа психологической поддержки</li> <li>Поддержку интересов: компенсацию занятий спортом, изучение английского языка</li> </ul></body></html>","Python; SQL; Flask; REST; REST API; Web Service; Zeep; Pika; ","5.466; 5.465; 5.464; "
83438237,"Каспи Софтвер","Middle Python Developer","<html><body><strong>Обязанности:</strong> <ul> <li>разработка серверной части (Python,FastAPI);</li> <li>проектирование и разработка новой бизнес логики на уровне СУБД PostgreSQL\MS SQL;</li> <li>оптимизация SQL-запросов;</li> <li>рефакторинг существующей кодовой базы;</li> <li>подготовка unit-тестов</li> </ul> <strong>Требования:</strong> <ul> <li>знание Python Core и встроенной библиотеки</li> <li>коммерческий опыт создания веб-приложений с использованием Python-фреймворка (Flask/Django/FastAPI) от 2лет</li> <li>знания ООП (SOLID, паттерны проектирования)</li> <li>протоколы TCP/IP/HTTP</li> <li>использование юнит-тестов</li> <li>знания SQL баз данных (PostgreSQL)</li> <li>знание принципов CI/CD</li> <li>опыт настройки и поддержки CI/CD</li> </ul> <p><strong>Будет плюсом:</strong></p> <ul> <li>опыт работы с MongoDB, DynamoDB, Redis</li> <li>опыт работы с облачными сервисами (AWS/Google Cloud/ Microsoft Azure)</li> </ul> <strong>Условия:</strong> <ul> <li> <p>возможность удаленной работы и гибкое начало рабочего дня</p> </li> <li> <p>достойная заработная плата</p> </li> <li> <p>официальное трудоустройство в ПВТ</p> </li> </ul> <div> <div title=""Перевести выделенный фрагмент""> </div> <div title=""Прослушать""> </div> <div title=""Скопировать текст в буфер обмена""> </div> </div></body></html>","Python; Django Framework; CI/CD; Docker; Backend; ","7.541; "
81744533,"ИТС","Python-разработчик (Pre Middle / Middle)","<html><body><p><strong>Обязанности</strong>:</p> <ul> <li>Разработка веб-приложений и поддержание работы существующих проектов;</li> <li>Backend разработка на Python/django/flask;</li> </ul> <p><strong>Требования</strong>:</p> <ul> <li>Нужно знать, любить и уметь: <ul> <li>Python (опыт в Django, будет плюсом опыт с flask);</li> <li>ООП;</li> <li>Контроль версий;</li> <li>RestAPI;</li> </ul> </li> <li>Неплохо знать (или очень хотеть научиться): <ul> <li>SQL (PostgreSQL);</li> <li>Плюсом будет опыт работы с redis, clickhouse, GraphQL;</li> <li>Понимание JS (приветствуется опыт работы с frontend фреймворками) для взаимодействия с front-end разработчиками;</li> <li>Паттерны проектирования;</li> </ul> </li> </ul> <p><strong>Условия</strong>:</p> <ul> <li>Аккредитованная организация;</li> <li> <p>График работы 5\2, гибкое начало рабочего времени;</p> </li> <li> <p>Крутой офис в собственном коттедже;</p> </li> <li> <p>Офис оборудован всем необходимым для комфортной работы и отдыха: чай, кофе и пр. в обеденной зоне. Спортивный уголок, места для отдыха;</p> </li> <li> <p>Помогаем сотрудникам профессионально расти вместе с компанией: покупаем необходимую литературу, покупаем доступ к онлайн-ресурсам (вебинары, конференции, тренинги), приглашаем высококвалифицированных специалистов для обсуждения опыта и проектирования сложных проектов;</p> </li> <li> <p>Корпоративные мероприятия, обучение английскому языку;</p> </li> <li>Официальное трудоустройство, своевременная оплата труда.</li> </ul></body></html>","ООП; SQL; Python; Git; restapi; Django Framework; ",""
82962714,"Совкомбанк Технологии","Python-разработчик Middle","<html><body><p>Мы – Совкомбанк Технологии и мы создаем удобные решения для реальных пользователей (сотрудников и клиентов) крупного федерального коммерческого банка.</p> <p>Одно из наших основных направлений – разработка собственных систем для автоматизации, оптимизации и обеспечения эффективности процессов Банка.</p> <p><em>Основной стек технологий – Python, Django/DRF, PostgreSQL/MariaDB, Kafka/RabbitMQ, Redis, Docker, Kubernetes.</em></p> <p>Наша команда выполняет весь спектр работ по развитию приложения: от проработки логики и архитектуры до тестирования и пилотирования.</p> <p>Мы находимся в поиске единомышленников – тех людей, которые нацелены на результат и ценят работу в команде и нам требуется разработчик для решения наших амбициозных задач. С нами тебя ждут интересные проекты, новые вызовы, интеграции с другими системами, а также ответственность за результат и, конечно же, дружная команда.</p> <p><strong>Вы будете заниматься:</strong></p> <ul> <li>Развитием собственных систем (разработка продукта, интеграция с внешними и внутренними сервисами, доработка текущего функционала);</li> <li>Реализация и сопровождение системы в боевом контуре;</li> </ul> <p><strong>Обязательные требования:</strong></p> <ul> <li>Высшее техническое образование;</li> <li>Понимание ООП, знание паттернов разработки;</li> <li>Опыт работы с языком программирования Python от 2-х лет;</li> <li>Хорошее знание базовых библиотек Python;</li> <li>Опыт работы с Django для разработки коммерческих приложений от 1-го года (или с другими фреймворками: Pyramid, Flask);</li> <li>Понимание REST-архитектуры, опыт разработки серверной части REST;</li> <li>Опыт работы с PostgreSQL и Redis;</li> <li>Уверенная работа с git и другими инструментами разработчика;</li> <li>Опыт написания Unit-тестов;</li> <li>Знание английского на уровне необходимом для чтения документации.</li> </ul> <p><strong>Приветствуется: </strong></p> <ul> <li>Опыт работы по git-flow;</li> <li>Умение тестировать приложение.</li> <li>Знание фреймворков тестирования (unit-тестирование, интеграционное тестирование);</li> <li>Работа по методологии TDD и BDD;</li> <li>Опыт работы в сложных и интересных проектах;</li> <li>Опыт настройки веб-серверов, владение инструментами для деплоя;</li> </ul> <p><strong>Личные качества: </strong></p> <ul> <li>Умение создавать и поддерживать рабочую атмосферу и мотивацию в команде;</li> <li>Ответственность за результат и сроки, самоорганизованность;</li> <li>Дисциплина в выдерживании общих правил и качества разработки;</li> <li>Гибкость ума, возможность и желание принимать новую информацию;</li> <li>Здравый уровень перфекционизма;</li> <li>Активность и инициативность;</li> <li>Ориентированность на результат.</li> </ul> <p><strong>Мы предлагаем: </strong></p> <ul> <li>Официальное оформление с первого дня выхода на работу;</li> <li>Атмосферу профессионального развития, вдохновленную принципами Agile;</li> <li>Профессиональную команду девелоперов, авторитетных тимлидов и опытных наставников;</li> <li>У нас самый уникальный портфель бенефитов по программе софинансирования (ДМС, фитнес, школа ин. языков на выбор, скидки на коробочные продукты банка и партнеров);</li> <li>Мы поможем развить вашу проф. экспертизу: оплатим профессиональные тренинги и внешние образовательные курсы, участвуем в ИТ активностях (митапы, хакатоны, юконы);</li> <li>Вовлеченность, комфорт, свобода, минимум бюрократии, нет дресс-кода, гибкое начало и завершение рабочего дня, приходи – с нами будет интересно!​​​​​​​</li> </ul></body></html>","Python; Django Framework; PostgreSQL; ООП; RabbitMQ; Git; Django; Unit Testing; Ориентация на результат; REST; Kafka; TDD; Flask; Redis; Teamleading; Docker; Linux; SQL; ","7.540; "
82892338,"Совкомбанк Технологии","Python-разработчик Middle","<html><body><p>Мы – Совкомбанк Технологии и мы создаем удобные решения для реальных пользователей (сотрудников и клиентов) крупного федерального коммерческого банка.</p> <p>Одно из наших основных направлений – разработка собственных систем для автоматизации, оптимизации и обеспечения эффективности процессов Банка.</p> <p><em>Основной стек технологий – Python, Django/DRF, PostgreSQL/MariaDB, Kafka/RabbitMQ, Redis, Docker, Kubernetes.</em></p> <p>Наша команда выполняет весь спектр работ по развитию приложения: от проработки логики и архитектуры до тестирования и пилотирования.</p> <p>Мы находимся в поиске единомышленников – тех людей, которые нацелены на результат и ценят работу в команде и нам требуется разработчик для решения наших амбициозных задач. С нами тебя ждут интересные проекты, новые вызовы, интеграции с другими системами, а также ответственность за результат и, конечно же, дружная команда.</p> <p><strong>Вы будете заниматься:</strong></p> <ul> <li>Развитием собственных систем (разработка продукта, интеграция с внешними и внутренними сервисами, доработка текущего функционала);</li> <li>Реализация и сопровождение системы в боевом контуре;</li> </ul> <p><strong>Обязательные требования:</strong></p> <ul> <li>Высшее техническое образование;</li> <li>Понимание ООП, знание паттернов разработки;</li> <li>Опыт работы с языком программирования Python от 2-х лет;</li> <li>Хорошее знание базовых библиотек Python;</li> <li>Опыт работы с Django для разработки коммерческих приложений от 1-го года (или с другими фреймворками: Pyramid, Flask);</li> <li>Понимание REST-архитектуры, опыт разработки серверной части REST;</li> <li>Опыт работы с PostgreSQL и Redis;</li> <li>Уверенная работа с git и другими инструментами разработчика;</li> <li>Опыт написания Unit-тестов;</li> <li>Знание английского на уровне необходимом для чтения документации.</li> </ul> <p><strong>Приветствуется: </strong></p> <ul> <li>Опыт работы по git-flow;</li> <li>Умение тестировать приложение.</li> <li>Знание фреймворков тестирования (unit-тестирование, интеграционное тестирование);</li> <li>Работа по методологии TDD и BDD;</li> <li>Опыт работы в сложных и интересных проектах;</li> <li>Опыт настройки веб-серверов, владение инструментами для деплоя;</li> </ul> <p><strong>Личные качества: </strong></p> <ul> <li>Умение создавать и поддерживать рабочую атмосферу и мотивацию в команде;</li> <li>Ответственность за результат и сроки, самоорганизованность;</li> <li>Дисциплина в выдерживании общих правил и качества разработки;</li> <li>Гибкость ума, возможность и желание принимать новую информацию;</li> <li>Здравый уровень перфекционизма;</li> <li>Активность и инициативность;</li> <li>Ориентированность на результат.</li> </ul> <p><strong>Мы предлагаем: </strong></p> <ul> <li>Официальное оформление с первого дня выхода на работу;</li> <li>Атмосферу профессионального развития, вдохновленную принципами Agile;</li> <li>Профессиональную команду девелоперов, авторитетных тимлидов и опытных наставников;</li> <li>У нас самый уникальный портфель бенефитов по программе софинансирования (ДМС, фитнес, школа ин. языков на выбор, скидки на коробочные продукты банка и партнеров);</li> <li>Мы поможем развить вашу проф. экспертизу: оплатим профессиональные тренинги и внешние образовательные курсы, участвуем в ИТ активностях (митапы, хакатоны, юконы);</li> <li>Вовлеченность, комфорт, свобода, минимум бюрократии, нет дресс-кода, гибкое начало и завершение рабочего дня, приходи – с нами будет интересно!​​​​​​​</li> </ul></body></html>","Python; Django Framework; PostgreSQL; ООП; RabbitMQ; Git; Django; Unit Testing; Ориентация на результат; REST; Kafka; TDD; Flask; Redis; Teamleading; Docker; Linux; SQL; ","7.540; "
83039778,"Диплей","Middle Data Analyst (Python)","<html><body><p><strong>Привет!</strong></p> <p>На связи <strong>deeplay</strong> — продуктовая IT-компания. Мы создаём системы и решения в сфере интеллектуальных игр.</p> <p>Наши продукты разрабатываются на основе 3-х ключевых технологий: искусственный интеллект, data driven и machine learning.</p> <p>И сейчас нам нужен <strong>Middle Data Analyst</strong><strong> </strong>в одну из наших команд.</p> <p><strong>Основные задачи будущего тиммейта</strong>:</p> <ul> <li>Смотреть в данные. Мы обычно более-менее знаем, что они обозначают. А вот подробнее уже на тебе, то есть все вопросы типа: - А есть зависимость между X и Y? А если подвинуть X, как поведёт себя Y? А на сколько надо подвинуть? - Мы грузанули 7 источников, они же одинаковые, правда? - У нас тут сервак прилёг на пару часов, а там кажется ETL гонялся. Посмотри, дырок ведь не осталось? - и прочие великолепные идеи - это твоё поле.</li> <li>Объяснять данные. Вот прямо максимум от того, что ты понял на прошлом пункте, перелить в голову продакту. Аккуратно и доступно. Пока рекорд на объяснение с нуля продакту, что такое pairplot -- 17 минут. Будем рады, если сможешь побить.</li> <li>Не допускать джуновых ошибок. Надо уметь отличать корреляцию от казуации, понимать как различать прямую казуацию от обратной, как найти вторичный признак при существовании сильного первичного. Сложнее, надо проверять вещи за джунами и заказчиками и объяснять им как такие ошибки не повторять.</li> <li>Строить матмодели взаимодействия элементов. Например, экономику транзакций на 5 участников. Не очень сложные, узлов на 8 максимум. По моделям находить экстремумы, и даже упрощать их до состояния, когда продакты могут использовать модель для исследования сами.</li> <li>Для смены темпа, иногда будут приходить разрабы. Когда-то ETLщики, которым надо понять, чего делать с новыми данными; когда-то MLщики, которые будут с лупой искать новую идеальную фичу.</li> <li>Хорошие штуки хочется делать с возможностью последующего реюза. Да, вот прям докстринги в тетрадках, и вот прям в гит. Это не так страшно, надо просто привыкнуть.</li> </ul> <p><strong>Для реализации этих задач потребуется:</strong></p> <ul> <li>Опыт использования Python для анализа данных от 2-ух лет;</li> <li>Уверенные знания SQL (оконные функции, операции над массивами);</li> <li>Опыт взаимодействия с библиотеками Pandas, Matplotlib, Scipy;</li> <li>Умение ""вытаскивать"" проблематику из заказчика;</li> <li>Будет плюсом опыт работы с Clickhouse.</li> </ul> <p><strong>Общие условия:</strong></p> <ul> <li> <p>Если хочется офисной жизни - у нас есть хорошие офисы в Омске, Новосибирске, и Санкт-Петербурге;</p> </li> <li> <p>Окладная система оплаты труда;</p> </li> <li> <p>Пересмотр заработной платы по итогу встреч по развитию (performance review);</p> </li> <li> <p>Оформление на работу с первого дня, больничные и отпуска согласно ТК РФ;</p> </li> <li> <p>График работы с гибким началом и окончанием рабочего дня.</p> </li> </ul> <p><strong>Поддержка сотрудников:</strong></p> <ul> <li> <p>Частичная компенсация расходов на медицинские услуги, бассейн, массаж;</p> </li> <li> <p>Частичная компенсация расходов на спорт;</p> </li> <li> <p>Материальная помощь к важным событиям и в сложных жизненных ситуациях.</p> </li> </ul> <p><strong>Обучение и развитие:</strong></p> <ul> <li> <p>Частичная компенсация затрат на обучение;</p> </li> <li> <p>Регулярные шаринги знаний, хакатоны, митапы, трансляции, турниры;</p> </li> <li> <p>Изучение английского языка для всех желающих 2 раза в неделю.</p> </li> </ul> <p><strong>Корпоративная жизнь:</strong></p> <ul> <li> <p>Открыто делимся информацией о развитии компании: регулярно проводим интервью и внутренние бизнес-мероприятия с руководителями и экспертами deeplay.</p> </li> <li> <p>Поддерживаем актуальное внутреннее информирование: систематически публикуем дайджесты о стратегии, продуктах и технологиях компании, а также новостях отрасли.</p> </li> <li> <p>Отмечаем традиционные и профильные праздники, например День математика и День программиста.</p> </li> <li> <p>Организовываем локальные тимбилдинги для команд.</p> </li> <li> <p>Развиваем тематические комьюнити: проводим киберспортивные турниры, участвуем в квизах/мозгобойнях, спортивных челленджах.</p> </li> <li> <p>Оказываем спонсорскую помощь профильным факультетам, выступаем с технической экспертизой на внешних мероприятиях, создаём собственные образовательные проекты.</p> </li> </ul> <p><strong>P.S.: Хоть мы и постарались вместить в описание больше деталей, но нам все еще есть что рассказать. Будем рады познакомиться ;)</strong></p></body></html>","pandas; numpy; Python; Data Analysis; ",""
